, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Inbound, Label
73,6,1,2,0,0.0,0.0,1,2
962,17,1,2,0,458.0,0.0,1,6
747,17,1,2,0,494.0,0.0,1,6
584,17,1,2,0,884.0,0.0,1,4
652,6,5508490,12,9,1864.0,4290.0,1,5
661,6,68076,16,11,1705.0,6638.0,0,0
220,17,1,2,0,786.0,0.0,1,3
899,17,2,2,0,2724.0,0.0,1,7
61,6,117348745,39,32,2662.0,4728.0,0,0
230,6,99,1,2,0.0,0.0,0,5
914,17,59674,200,0,88000.0,0.0,1,1
522,17,1,2,0,972.0,0.0,1,4
561,17,1,2,0,830.0,0.0,1,4
613,17,1,2,0,530.0,0.0,1,6
862,6,2,1,2,0.0,0.0,1,0
632,6,1,2,0,0.0,0.0,1,2
901,17,20818,2,2,62.0,94.0,0,0
150,17,56464,200,0,88000.0,0.0,1,1
502,6,123,1,2,0.0,0.0,1,5
678,6,739318,2,0,0.0,0.0,0,5
755,17,110112,4,0,1446.0,0.0,1,3
541,6,373,4,0,123.0,0.0,0,0
490,17,3,2,0,2944.0,0.0,1,7
887,6,119897717,16,2,0.0,0.0,1,2
900,6,59377702,26,28,2740.0,2868.0,0,0
992,17,2,2,0,458.0,0.0,1,6
139,17,29356,200,0,88000.0,0.0,1,1
894,17,3,2,0,2944.0,0.0,1,7
137,17,1,2,0,458.0,0.0,1,6
887,17,1,2,0,458.0,0.0,1,6
349,17,1,2,0,1022.0,0.0,1,4
931,6,136,1,2,0.0,0.0,0,5
618,6,95102130,10,2,0.0,0.0,1,2
632,17,1,2,0,458.0,0.0,1,6
407,17,317264,90,0,39600.0,0.0,1,1
400,6,1,2,0,0.0,0.0,1,2
490,17,1,2,0,1844.0,0.0,1,4
784,17,72890,200,0,88000.0,0.0,1,1
369,17,70184,200,0,88000.0,0.0,1,1
949,6,119031473,18,0,0.0,0.0,1,2
631,17,1,2,0,458.0,0.0,1,6
366,17,1,2,0,778.0,0.0,1,3
478,17,1,2,0,458.0,0.0,1,6
681,17,1,2,0,944.0,0.0,1,4
675,17,1,2,0,458.0,0.0,1,6
576,17,1,2,0,458.0,0.0,1,6
749,6,108836396,14,2,0.0,0.0,1,2
107,6,1,2,0,0.0,0.0,1,2
72,17,1,2,0,750.0,0.0,1,3
550,17,1,2,0,458.0,0.0,1,6
702,17,3,2,0,2944.0,0.0,1,7
165,17,1,2,0,966.0,0.0,1,4
497,17,1,2,0,920.0,0.0,1,4
730,6,119671100,10,2,0.0,0.0,1,2
440,6,3,2,0,0.0,0.0,1,5
589,6,1,2,0,31.0,0.0,0,0
417,6,1,2,0,0.0,0.0,1,2
927,6,170,1,1,0.0,0.0,0,5
297,6,117663718,16,2,0.0,0.0,1,2
762,6,82159179,10,0,0.0,0.0,1,2
945,17,1,2,0,458.0,0.0,1,6
249,17,43,2,0,1924.0,0.0,1,4
131,6,1,2,0,0.0,0.0,1,2
431,6,113662887,18,2,0.0,0.0,1,2
922,17,1,2,0,422.0,0.0,1,6
532,17,1,2,0,778.0,0.0,1,3
394,17,105879,4,0,1438.0,0.0,1,3
428,17,1,2,0,458.0,0.0,1,6
899,17,1,2,0,840.0,0.0,1,4
564,17,108847,4,0,1446.0,0.0,1,3
623,17,2,2,0,2944.0,0.0,1,7
960,6,101061603,14,2,0.0,0.0,1,2
703,6,49,2,0,0.0,0.0,1,2
8,17,1,2,0,422.0,0.0,1,6
134,17,1,2,0,1132.0,0.0,1,4
654,17,1,2,0,458.0,0.0,1,6
94,17,1,2,0,910.0,0.0,1,4
106,17,45184,2,2,96.0,610.0,0,0
493,6,116653041,14,2,0.0,0.0,1,2
883,17,1,2,0,816.0,0.0,1,4
112,6,107401958,14,0,0.0,0.0,1,2
634,6,101700018,14,2,0.0,0.0,1,2
114,17,2,2,0,2944.0,0.0,1,7
229,17,108587,4,0,1398.0,0.0,1,3
401,6,107,1,2,0.0,0.0,1,5
135,6,1,2,0,0.0,0.0,1,2
427,17,219640,6,0,2204.0,0.0,1,3
521,17,1,2,0,802.0,0.0,1,4
3,6,105985004,16,0,0.0,0.0,1,2
373,17,1,2,0,910.0,0.0,1,4
603,6,10169288,8,7,974.0,2146.0,1,1
102,17,39471,200,0,88000.0,0.0,1,1
490,6,1,1,1,0.0,0.0,0,5
186,6,112211709,12,6,307.0,184.0,0,0
671,17,1,2,0,802.0,0.0,1,3
696,17,1,2,0,786.0,0.0,1,3
967,6,2788591,21,24,1458.0,2834.0,1,5
901,17,1,2,0,458.0,0.0,1,6
947,17,71379,200,0,88000.0,0.0,1,1
440,17,36897,200,0,88000.0,0.0,1,1
582,17,1,2,0,738.0,0.0,1,3
693,17,25353,150,0,66000.0,0.0,1,1
411,17,49,2,0,808.0,0.0,1,4
421,6,1440267,32,42,2724.0,7348.0,0,0
603,17,2,2,0,850.0,0.0,1,4
178,17,1,2,0,802.0,0.0,1,3
27,6,107,1,2,0.0,0.0,1,0
948,6,502431,1,2,0.0,0.0,0,5
368,17,1,2,0,458.0,0.0,1,6
722,17,20919,2,2,86.0,204.0,0,0
746,17,2,2,0,2944.0,0.0,1,7
452,17,1,2,0,738.0,0.0,1,3
970,17,1,2,0,424.0,0.0,1,6
135,6,940,1,3,0.0,0.0,1,5
699,17,1,2,0,810.0,0.0,1,4
843,17,2,2,0,2944.0,0.0,1,7
561,17,1,2,0,458.0,0.0,1,6
723,17,1,2,0,458.0,0.0,1,6
42,17,1,2,0,786.0,0.0,1,3
862,6,134,1,2,0.0,0.0,0,1
580,17,1,2,0,766.0,0.0,1,3
671,17,29616,200,0,88000.0,0.0,1,1
362,17,56487,2,2,76.0,140.0,0,0
97,6,163,1,1,0.0,0.0,0,5
12,17,2,2,0,2944.0,0.0,1,7
470,6,5457503,12,9,1926.0,4290.0,1,5
421,17,1,2,0,494.0,0.0,1,6
426,17,27633,4,0,1760.0,0.0,1,1
855,17,1,2,0,458.0,0.0,1,6
556,17,1,2,0,458.0,0.0,1,6
453,6,108824701,10,0,0.0,0.0,1,2
421,17,1,2,0,1632.0,0.0,1,4
917,6,1,2,0,0.0,0.0,1,2
605,17,1,2,0,810.0,0.0,1,4
982,6,127,1,1,0.0,0.0,0,5
523,17,2,2,0,2944.0,0.0,1,7
478,17,2,2,0,2944.0,0.0,1,7
266,17,1,2,0,1206.0,0.0,1,4
732,17,20751,2,2,100.0,156.0,0,0
690,6,11380057,5,2,0.0,0.0,1,5
614,17,43146,200,0,88000.0,0.0,1,1
948,17,2,2,0,1632.0,0.0,1,4
380,17,62205,200,0,88000.0,0.0,1,1
161,17,1,2,0,494.0,0.0,1,6
89,17,1,2,0,2740.0,0.0,1,7
89,17,118187,200,0,88000.0,0.0,1,1
754,17,29071,200,0,88000.0,0.0,1,1
997,17,1,2,0,750.0,0.0,1,3
360,17,107538,4,0,1398.0,0.0,1,3
916,6,113536069,16,0,0.0,0.0,1,2
55,17,2,2,0,2944.0,0.0,1,7
915,17,1,2,0,824.0,0.0,1,4
466,6,98018285,14,0,0.0,0.0,1,2
508,6,48,2,0,0.0,0.0,1,2
746,17,109914,4,0,1446.0,0.0,1,3
472,6,10459878,29,34,2646.0,4378.0,1,5
230,17,1,2,0,458.0,0.0,1,6
397,6,10206625,31,34,2750.0,4378.0,1,5
92,17,2,2,0,2928.0,0.0,1,7
662,6,151,1,2,0.0,0.0,1,1
15,17,3,2,0,2944.0,0.0,1,7
275,17,2,2,0,2944.0,0.0,1,7
926,6,113003908,16,0,0.0,0.0,1,2
953,6,112919401,16,2,0.0,0.0,1,2
962,6,96,1,2,0.0,0.0,1,5
46,17,1,2,0,458.0,0.0,1,6
961,17,2,2,0,458.0,0.0,1,6
659,17,2,2,0,832.0,0.0,1,4
233,17,1,2,0,766.0,0.0,1,3
500,6,123,1,2,0.0,0.0,0,5
312,17,20595,2,2,70.0,126.0,0,0
442,6,49,2,0,0.0,0.0,1,2
677,6,102203555,18,2,0.0,0.0,1,2
469,6,25133030,5,2,0.0,0.0,1,5
75,17,49,2,0,458.0,0.0,1,6
907,17,48,2,0,458.0,0.0,1,6
958,17,5,2,0,2944.0,0.0,1,1
130,17,1,2,0,778.0,0.0,1,3
943,6,1,2,0,0.0,0.0,1,2
308,17,1,2,0,458.0,0.0,1,6
285,17,86003,200,0,88000.0,0.0,1,1
748,17,1,2,0,458.0,0.0,1,6
550,6,182,1,1,0.0,0.0,0,5
134,17,1,2,0,458.0,0.0,1,6
766,17,1,2,0,840.0,0.0,1,4
215,6,1,2,0,0.0,0.0,1,2
263,17,3,2,0,840.0,0.0,0,5
583,17,2,2,0,2944.0,0.0,1,7
668,17,2,2,0,2944.0,0.0,1,7
583,17,35211,200,0,88000.0,0.0,1,1
378,6,109178853,20,2,0.0,0.0,1,2
97,17,2,2,0,458.0,0.0,1,6
731,17,1,2,0,494.0,0.0,1,6
766,17,1,2,0,778.0,0.0,1,3
647,6,143052,4,2,0.0,0.0,1,5
636,6,15844734,20,22,1576.0,29602.0,0,0
232,6,124,1,2,0.0,0.0,1,5
376,17,3,2,0,2944.0,0.0,1,7
660,6,114674658,16,4,0.0,0.0,1,2
609,6,12125686,29,38,2918.0,6330.0,1,5
330,6,112,1,2,0.0,0.0,1,5
449,17,25387,200,0,88000.0,0.0,1,1
407,6,2978854,19,24,1322.0,2834.0,1,5
626,6,3837395,21,24,1458.0,2834.0,1,5
107,6,116,1,2,0.0,0.0,0,5
172,17,48306,200,0,88000.0,0.0,1,1
500,17,65215,200,0,88000.0,0.0,1,1
996,17,44477,2,2,80.0,202.0,0,0
182,17,47,2,0,494.0,0.0,1,6
320,17,56175,200,0,88000.0,0.0,1,1
83,17,1,2,0,778.0,0.0,1,3
549,17,1,2,0,2740.0,0.0,1,7
722,6,116261356,16,2,0.0,0.0,1,2
173,17,84119,200,0,88000.0,0.0,1,1
150,6,103,2,2,0.0,0.0,1,2
56,17,1,2,0,458.0,0.0,1,6
769,17,2,2,0,2944.0,0.0,1,7
588,6,1,2,0,0.0,0.0,1,2
111,6,109915916,12,0,0.0,0.0,1,2
387,6,49,2,0,0.0,0.0,1,2
245,6,137760,4,2,0.0,0.0,1,5
30,17,3,2,0,836.0,0.0,0,5
263,6,5348246,5,2,0.0,0.0,0,0
948,17,115713,200,0,88000.0,0.0,1,1
533,17,1,2,0,1052.0,0.0,1,4
264,17,2,2,0,2654.0,0.0,1,7
705,17,1,2,0,802.0,0.0,1,3
454,6,2,1,1,0.0,0.0,1,5
26,17,1,2,0,2672.0,0.0,1,4
496,17,1,2,0,458.0,0.0,1,6
491,17,46307,200,0,88000.0,0.0,1,1
382,17,44790,200,0,88000.0,0.0,1,1
904,6,1,2,0,0.0,0.0,1,2
633,17,2,2,0,2944.0,0.0,1,7
61,17,42950,200,0,88000.0,0.0,1,1
78,6,111302283,12,2,0.0,0.0,1,2
31,6,5054597,8,7,1110.0,2146.0,1,5
756,17,1,2,0,786.0,0.0,1,3
607,17,40271,200,0,88000.0,0.0,1,1
824,17,8456,4,0,2832.0,0.0,1,1
393,17,97968,200,0,88000.0,0.0,1,1
682,6,108422355,14,0,0.0,0.0,1,2
207,17,1,2,0,964.0,0.0,1,4
214,6,51,2,0,0.0,0.0,1,2
786,6,186179,28,25,2414.0,8148.0,0,0
527,17,1,2,0,2716.0,0.0,1,7
330,17,105686,4,0,1438.0,0.0,1,3
654,17,20648,2,2,86.0,142.0,0,0
785,6,11429971,5,2,0.0,0.0,1,5
139,6,129,1,2,0.0,0.0,1,5
802,6,159,1,1,0.0,0.0,1,5
72,17,26585,150,0,66000.0,0.0,1,1
203,17,984904,20,0,7242.0,0.0,1,3
834,17,2,2,0,2864.0,0.0,1,7
422,6,161,1,5,0.0,74.0,1,0
816,6,48,2,0,0.0,0.0,1,2
914,17,47,2,0,2448.0,0.0,1,7
457,6,3,2,0,0.0,0.0,0,0
575,17,1,2,0,864.0,0.0,1,4
771,6,31389612,6,4,0.0,0.0,1,5
186,17,2,2,0,2944.0,0.0,1,7
675,17,20681,2,2,62.0,94.0,0,0
233,17,48,2,0,458.0,0.0,1,6
991,17,21572,2,2,80.0,202.0,0,0
477,6,112,1,2,0.0,0.0,1,5
914,17,48904,2,2,94.0,206.0,0,0
398,6,5478829,12,9,1964.0,4290.0,1,5
873,17,45,2,0,458.0,0.0,1,6
670,17,1,2,0,458.0,0.0,1,6
378,17,1,2,0,826.0,0.0,1,4
635,17,1,2,0,458.0,0.0,1,6
701,6,110905000,12,0,0.0,0.0,1,2
934,17,20625,2,2,78.0,110.0,0,0
386,6,119057373,18,2,0.0,0.0,1,2
298,17,48,2,0,494.0,0.0,1,6
308,17,1,2,0,2752.0,0.0,1,7
714,17,1,2,0,802.0,0.0,1,4
166,17,20644,2,2,86.0,204.0,0,0
212,17,33600,200,0,88000.0,0.0,1,1
558,17,106640,4,0,1398.0,0.0,1,3
140,17,1,2,0,854.0,0.0,1,4
151,17,1,2,0,422.0,0.0,1,6
941,17,1,2,0,1180.0,0.0,1,4
653,6,10168356,5,2,0.0,0.0,1,5
251,17,20663,2,2,86.0,118.0,0,0
98,17,28116,200,0,88000.0,0.0,1,1
35,17,29224,200,0,88000.0,0.0,1,1
800,17,1,2,0,1104.0,0.0,1,4
130,6,143368,14,13,1639.0,6570.0,0,0
296,17,1,2,0,878.0,0.0,1,4
329,17,106800,4,0,1398.0,0.0,1,3
296,6,118410662,16,4,0.0,0.0,1,2
1,17,2,2,0,2944.0,0.0,1,7
814,17,109898,4,0,1446.0,0.0,1,3
44,6,100,2,2,0.0,0.0,1,2
652,17,38376,200,0,88000.0,0.0,1,1
428,6,5579756,12,9,1374.0,4290.0,1,5
722,17,2,2,0,804.0,0.0,1,4
809,17,1,2,0,854.0,0.0,1,4
682,17,107727,4,0,1438.0,0.0,1,3
908,17,2,2,0,2944.0,0.0,1,7
864,6,156,1,2,0.0,0.0,1,0
515,6,111,2,2,0.0,0.0,1,5
495,17,106823,4,0,1398.0,0.0,1,3
10,17,1,2,0,1298.0,0.0,1,4
563,6,46,2,0,0.0,0.0,1,2
482,17,1,2,0,816.0,0.0,1,4
695,17,1,2,0,888.0,0.0,1,4
160,17,2,2,0,2944.0,0.0,1,7
227,17,2,2,0,2944.0,0.0,1,7
211,17,29382,200,0,88000.0,0.0,1,1
64,6,6062750,12,9,1770.0,4290.0,1,5
910,6,221050,7,2,936.0,0.0,0,0
854,6,111827,1,2,0.0,0.0,0,5
928,17,1,2,0,674.0,0.0,1,6
305,17,0,2,0,880.0,0.0,1,4
286,17,80971,200,0,88000.0,0.0,1,1
468,17,1,2,0,822.0,0.0,1,4
642,17,29212,200,0,88000.0,0.0,1,1
842,17,3,2,0,1040.0,0.0,0,1
877,17,1,2,0,750.0,0.0,1,3
62,17,1,2,0,1062.0,0.0,1,4
274,17,1,2,0,458.0,0.0,1,6
101,17,105249,4,0,1398.0,0.0,1,3
751,17,1,2,0,458.0,0.0,1,6
410,17,110436,4,0,1446.0,0.0,1,3
951,17,1,2,0,786.0,0.0,1,3
337,17,1,2,0,802.0,0.0,1,3
779,17,107326,4,0,1438.0,0.0,1,3
515,17,329627,8,0,3006.0,0.0,1,3
423,6,98,1,2,0.0,0.0,1,1
591,17,29135,200,0,88000.0,0.0,1,1
459,17,2,2,0,2944.0,0.0,1,7
907,17,56366,200,0,88000.0,0.0,1,1
279,17,46020,2,2,62.0,94.0,0,0
537,17,87686,200,0,88000.0,0.0,1,1
584,6,1,2,0,0.0,0.0,1,2
366,17,1,2,0,458.0,0.0,1,6
447,17,988256,20,0,7242.0,0.0,1,3
923,6,1,2,0,0.0,0.0,1,2
794,6,1,2,0,0.0,0.0,1,2
305,6,102,2,2,0.0,0.0,1,2
78,6,118558570,210,261,46882.0,200420.0,0,0
35,17,2,2,0,2944.0,0.0,1,7
774,17,1,2,0,458.0,0.0,1,6
540,17,1,2,0,458.0,0.0,1,6
336,17,51,2,0,458.0,0.0,1,6
322,17,60806,2,2,66.0,194.0,0,0
229,6,122,1,2,0.0,0.0,1,0
437,17,42447,200,0,88000.0,0.0,1,1
17,0,119819608,1014,196,0.0,0.0,1,1
181,17,108286,4,0,1438.0,0.0,1,3
683,17,48,2,0,458.0,0.0,1,6
446,6,62,2,2,0.0,0.0,1,2
323,17,3,2,0,2944.0,0.0,1,7
816,17,659928,14,0,5154.0,0.0,1,3
632,17,20736,2,2,86.0,118.0,0,0
84,6,49,2,0,0.0,0.0,1,2
113,17,39495,200,0,88000.0,0.0,1,1
708,6,195,1,1,0.0,0.0,1,5
121,17,2,2,0,1046.0,0.0,1,4
86,6,1,2,0,0.0,0.0,1,2
813,17,1,2,0,458.0,0.0,1,6
384,6,1,2,0,0.0,0.0,1,2
191,17,90588,200,0,88000.0,0.0,1,1
546,17,2,2,0,2944.0,0.0,1,7
975,17,1,2,0,802.0,0.0,1,3
826,17,1,2,0,458.0,0.0,1,6
893,17,2,2,0,778.0,0.0,1,3
525,6,1,2,0,31.0,0.0,0,0
64,17,1,2,0,458.0,0.0,1,6
586,6,11959737,5,2,0.0,0.0,1,5
26,17,1,2,0,2628.0,0.0,1,7
470,17,1,2,0,2944.0,0.0,1,7
879,6,1,2,0,0.0,0.0,1,2
988,17,1,2,0,766.0,0.0,1,3
208,17,48,2,0,802.0,0.0,1,3
294,17,71969,200,0,88000.0,0.0,1,1
764,6,51,2,0,0.0,0.0,1,2
528,17,1,2,0,458.0,0.0,1,6
542,17,0,2,0,778.0,0.0,1,3
110,17,46307,2,2,154.0,310.0,0,0
342,6,111,1,2,0.0,0.0,1,5
981,17,1,2,0,458.0,0.0,1,6
157,17,51308,200,0,88000.0,0.0,1,1
664,17,2,2,0,2944.0,0.0,1,7
201,17,2,2,0,2944.0,0.0,1,7
694,17,1,2,0,786.0,0.0,1,3
665,6,124,1,1,0.0,0.0,0,5
189,17,2,2,0,2944.0,0.0,1,7
423,17,96015,14,0,5074.0,0.0,1,3
943,6,149,1,2,0.0,0.0,1,5
389,6,52,2,2,0.0,0.0,1,2
230,17,2,2,0,2944.0,0.0,1,7
941,6,1,2,0,0.0,0.0,1,2
127,17,107653,4,0,1398.0,0.0,1,3
858,17,2,2,0,914.0,0.0,1,4
289,6,4749375,9,6,1084.0,2146.0,1,5
524,6,108492,1,2,0.0,0.0,0,5
732,17,3,2,0,2928.0,0.0,1,7
721,17,3,2,0,2944.0,0.0,1,7
982,17,50,2,0,422.0,0.0,1,6
762,17,26356,90,0,39600.0,0.0,1,1
592,17,35460,200,0,88000.0,0.0,1,1
739,17,2,2,0,1008.0,0.0,1,4
564,6,2851979,25,24,1458.0,2834.0,1,5
446,17,109142,4,0,1446.0,0.0,1,3
262,17,1,2,0,880.0,0.0,0,1
788,17,1,2,0,778.0,0.0,1,3
682,17,1,2,0,810.0,0.0,1,4
31,17,20700,2,2,94.0,206.0,0,0
695,6,318496,1,2,0.0,0.0,0,5
988,17,48,2,0,458.0,0.0,1,6
165,6,1,2,0,0.0,0.0,1,2
557,6,171,1,1,0.0,0.0,1,5
456,17,2,2,0,778.0,0.0,1,3
572,17,1,2,0,458.0,0.0,1,6
541,17,2,2,0,422.0,0.0,1,6
458,17,17893,200,0,88000.0,0.0,1,1
445,17,47415,200,0,88000.0,0.0,1,1
657,17,27511,150,0,66000.0,0.0,1,1
586,17,1,2,0,778.0,0.0,1,3
28,17,212199,6,0,2088.0,0.0,1,3
20,6,1,2,0,0.0,0.0,1,2
354,17,1,2,0,1292.0,0.0,1,4
952,17,1,2,0,766.0,0.0,1,3
736,6,119532371,14,0,0.0,0.0,1,2
325,6,105620582,14,0,0.0,0.0,1,2
872,17,2,2,0,2944.0,0.0,1,7
12,17,1,2,0,458.0,0.0,1,6
992,17,107006,4,0,1398.0,0.0,1,3
237,6,97,1,2,0.0,0.0,1,5
200,17,2,2,0,2944.0,0.0,1,7
16,17,47,2,0,738.0,0.0,1,3
502,17,47488,200,0,88000.0,0.0,1,1
849,6,1,2,0,0.0,0.0,1,2
288,17,77634,200,0,88000.0,0.0,1,1
295,17,20599,2,2,86.0,204.0,0,0
145,17,1,2,0,1022.0,0.0,1,4
422,17,3,2,0,2944.0,0.0,1,7
278,17,1,2,0,802.0,0.0,1,3
888,17,2,2,0,944.0,0.0,1,4
128,17,1,2,0,750.0,0.0,1,3
211,6,1,2,0,0.0,0.0,1,2
613,6,184,1,2,0.0,0.0,1,0
424,17,1,2,0,878.0,0.0,1,4
974,6,122023,1,2,0.0,0.0,0,5
538,17,54395,200,0,88000.0,0.0,1,1
388,17,1,2,0,860.0,0.0,1,4
779,6,6452804,12,9,1730.0,4290.0,1,5
729,17,1,2,0,1842.0,0.0,1,4
483,17,2,2,0,2944.0,0.0,1,7
813,17,33445,200,0,88000.0,0.0,1,1
56,6,130,1,1,0.0,0.0,0,5
253,17,113748,200,0,88000.0,0.0,1,1
717,6,50630675,18,16,752.0,854.0,0,0
161,17,1,2,0,750.0,0.0,1,3
775,6,12964099,29,36,2750.0,4460.0,1,5
194,6,103,2,2,0.0,0.0,1,2
81,17,47018,2,2,100.0,132.0,0,0
166,17,92457,200,0,88000.0,0.0,1,1
266,17,3,2,0,2944.0,0.0,1,7
192,17,218054,6,0,2088.0,0.0,1,3
443,17,34895,200,0,88000.0,0.0,1,1
14,17,45,2,0,956.0,0.0,1,4
113,6,112523085,12,0,0.0,0.0,1,2
91,6,142521,17,13,1670.0,5834.0,0,0
832,17,2,2,0,2944.0,0.0,1,7
25,6,110,2,2,0.0,0.0,1,2
363,17,1,2,0,786.0,0.0,1,3
411,17,3,2,0,880.0,0.0,0,1
616,17,219067,6,0,2088.0,0.0,1,3
817,6,123,1,2,0.0,0.0,1,5
207,17,71043,200,0,88000.0,0.0,1,1
506,17,2,2,0,2944.0,0.0,1,7
372,6,134,2,2,0.0,0.0,1,5
920,17,1,2,0,1022.0,0.0,1,4
452,17,1,2,0,1666.0,0.0,1,4
862,17,1,2,0,824.0,0.0,1,4
31,17,1,2,0,750.0,0.0,1,3
396,17,1,2,0,854.0,0.0,1,4
359,17,1,2,0,766.0,0.0,1,3
413,17,106918,4,0,1438.0,0.0,1,3
57,17,2,2,0,2944.0,0.0,1,7
853,17,1,2,0,494.0,0.0,1,6
669,6,100,2,2,0.0,0.0,1,2
162,17,1,2,0,458.0,0.0,1,6
312,17,61482,200,0,88000.0,0.0,1,1
989,17,1,2,0,778.0,0.0,1,3
539,17,108616,4,0,1398.0,0.0,1,3
179,6,117174892,26,23,1834.0,7644.0,0,0
892,17,110154,4,0,1446.0,0.0,1,3
361,17,108689,4,0,1446.0,0.0,1,3
284,17,92242,200,0,88000.0,0.0,1,1
821,6,100,1,2,0.0,0.0,1,5
356,17,71768,200,0,88000.0,0.0,1,1
138,17,68695,200,0,88000.0,0.0,1,1
548,6,100834937,14,2,0.0,0.0,1,2
844,17,1,2,0,750.0,0.0,1,3
279,6,1,2,0,0.0,0.0,1,2
420,6,113222019,10,0,0.0,0.0,1,2
317,17,64576,200,0,88000.0,0.0,1,1
469,6,1,2,0,0.0,0.0,1,2
108,17,49,2,0,458.0,0.0,1,6
819,17,109931,4,0,1446.0,0.0,1,3
926,6,58835,1,2,0.0,0.0,0,5
203,17,1,2,0,458.0,0.0,1,6
314,17,1,2,0,2748.0,0.0,1,7
384,17,3,2,0,2944.0,0.0,1,7
482,6,1,2,0,0.0,0.0,1,2
748,17,1,2,0,2426.0,0.0,1,7
501,6,208,1,1,0.0,0.0,0,5
442,17,38031,200,0,88000.0,0.0,1,1
890,17,20712,2,2,76.0,188.0,0,0
310,6,9300351,12,9,1836.0,4290.0,1,5
566,17,2,2,0,2944.0,0.0,1,7
601,6,107190415,14,2,0.0,0.0,1,2
11,17,110038,4,0,1446.0,0.0,1,3
710,17,1,2,0,458.0,0.0,1,6
847,17,2,2,0,2944.0,0.0,1,1
47,17,1,2,0,1100.0,0.0,1,4
351,17,1,2,0,870.0,0.0,1,4
850,17,20677,2,2,50.0,82.0,0,0
866,17,2,2,0,2150.0,0.0,1,1
705,17,29326,200,0,88000.0,0.0,1,1
197,17,1,2,0,458.0,0.0,1,6
662,6,68,1,2,0.0,0.0,0,5
176,17,110088,4,0,1446.0,0.0,1,3
299,17,1,2,0,458.0,0.0,1,6
958,17,69430,2,2,66.0,194.0,0,0
189,6,2493861,21,24,1458.0,2834.0,1,5
364,17,3,2,0,2944.0,0.0,1,7
274,17,988929,20,0,7242.0,0.0,1,3
988,17,20645,2,2,84.0,140.0,0,0
58,17,2,2,0,2944.0,0.0,1,7
940,17,1,2,0,422.0,0.0,1,6
707,17,1,2,0,458.0,0.0,1,6
336,17,1,2,0,2726.0,0.0,1,7
489,6,119583696,18,2,0.0,0.0,1,2
821,17,1,2,0,458.0,0.0,1,6
691,17,110150,4,0,1446.0,0.0,1,3
967,17,1,2,0,494.0,0.0,1,6
731,6,176,1,1,0.0,0.0,1,5
122,17,1,2,0,458.0,0.0,1,6
289,17,20655,2,2,64.0,166.0,0,0
68,17,2,2,0,2944.0,0.0,1,7
259,6,118,1,2,0.0,0.0,0,5
677,17,2,2,0,2944.0,0.0,1,7
919,17,1,2,0,458.0,0.0,1,6
698,6,89201323,12,2,0.0,0.0,1,2
567,6,750,1,3,0.0,0.0,1,5
690,6,146,2,2,0.0,0.0,1,2
530,17,75171,200,0,88000.0,0.0,1,1
529,17,35643,200,0,88000.0,0.0,1,1
456,6,2,2,0,0.0,0.0,0,5
765,17,34697,2,2,184.0,216.0,0,0
781,17,2,2,0,836.0,0.0,1,4
158,17,44549,2,2,82.0,204.0,0,0
121,17,2,2,0,2944.0,0.0,1,7
706,17,2,2,0,2944.0,0.0,1,7
520,6,1,2,0,0.0,0.0,1,2
992,17,1,2,0,918.0,0.0,1,4
411,6,124,1,3,0.0,0.0,1,5
772,17,2,2,0,2944.0,0.0,1,7
650,6,1,2,0,0.0,0.0,1,2
397,17,39724,200,0,88000.0,0.0,1,1
136,17,1,2,0,926.0,0.0,1,4
973,17,20653,2,2,64.0,120.0,0,0
441,17,106923,4,0,1398.0,0.0,1,3
250,17,1,2,0,800.0,0.0,1,4
791,17,1,2,0,458.0,0.0,1,6
537,17,48,2,0,898.0,0.0,1,4
8,17,31008,200,0,88000.0,0.0,1,1
667,6,116826070,18,0,0.0,0.0,1,2
494,17,0,2,0,898.0,0.0,1,4
531,17,45593,200,0,88000.0,0.0,1,1
532,6,14261470,5,2,0.0,0.0,1,5
600,17,1,2,0,458.0,0.0,1,6
73,0,114745742,4,4,0.0,0.0,1,5
521,6,783,4,0,123.0,0.0,0,0
845,17,2,2,0,2944.0,0.0,1,7
52,17,1,2,0,2764.0,0.0,1,7
770,17,1,2,0,750.0,0.0,1,3
13,17,28950,200,0,88000.0,0.0,1,1
106,6,117017735,18,2,0.0,0.0,1,2
556,6,12868351,35,40,3086.0,4482.0,1,5
225,17,1,2,0,750.0,0.0,1,3
173,6,1,2,0,0.0,0.0,1,2
202,17,31379,200,0,88000.0,0.0,1,1
258,17,1,2,0,750.0,0.0,1,3
675,17,2,2,0,2944.0,0.0,1,7
250,17,20699,2,2,94.0,390.0,0,0
391,6,1,2,0,53.0,0.0,0,0
428,17,1,2,0,1134.0,0.0,1,4
679,6,395406,1,2,0.0,0.0,0,5
901,6,1,2,0,0.0,0.0,1,2
51,6,113705006,14,0,0.0,0.0,1,2
967,17,3,2,0,2944.0,0.0,1,1
980,6,89104399,8,0,0.0,0.0,1,2
388,17,2,2,0,880.0,0.0,0,1
880,17,1,2,0,750.0,0.0,1,3
301,6,113545457,12,0,0.0,0.0,1,2
898,0,69642719,4,4,0.0,0.0,1,5
601,17,2,2,0,458.0,0.0,1,6
995,17,2,2,0,458.0,0.0,1,6
642,17,1,2,0,458.0,0.0,1,6
